economy,series,YR1960,YR1961,YR1962,YR1963,YR1964,YR1965,YR1966,YR1967,YR1968,YR1969,YR1970,YR1971,YR1972,YR1973,YR1974,YR1975,YR1976,YR1977,YR1978,YR1979,YR1980,YR1981,YR1982,YR1983,YR1984,YR1985,YR1986,YR1987,YR1988,YR1989,YR1990,YR1991,YR1992,YR1993,YR1994,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
KWT,SE.SEC.ENRR.MA,,,,,,,,,,,,54.6121788024902,55.1466598510742,54.2152900695801,52.7729110717773,52.6250190734863,53.9357414245605,63.0598487854004,65.931510925293,68.2324981689453,70.6162261962891,73.6495208740234,77.6068801879883,80.3433074951172,81.8029937744141,82.3291702270508,82.3030395507812,79.4661102294922,77.5495529174805,74.8550033569336,71.1955871582031,,58.1850090026855,58.3975791931152,72.0691680908203,90.4936981201172,89.7164916992188,84.4039688110352,82.2853775024414,83.2966537475586,83.2912826538086,84.1204071044922,,93.7473602294922,97.6660308837891,103.76579284668,98.3108901977539,100.262733459473,97.024528503418,97.0946426391602,97.1746780337384,97.5222930908203,93.9657433094558,91.9697570800781,89.4679794311523,91.4225006103516,,,,,,,,,
KWT,SE.TER.ENRR,,,,,,,,,,,,3.45755004882812,4.32760000228882,4.90720987319946,5.67803001403809,5.75841999053955,7.33261013031006,8.20639038085938,9.4450798034668,8.26846981048584,8.41646957397461,8.93430995941162,9.93743991851807,10.9734497070312,11.4284896850586,13.0559797286987,13.8445196151733,14.5566596984863,15.2921104431152,15.4398097991943,12.6500101089478,,16.0930099487305,15.5384998321533,17.9414691925049,22.5260505676269,23.0858898162842,21.0989608764648,,19.7340202331543,,18.3207397460938,19.2795295715332,19.5890598297119,19.9746398925781,,,,,,,,,,55.893130577116,58.9434554973822,59.2213394214596,54.9159622359267,52.1066893601774,50.4400595299189,53.731878917367,51.8967176944636,,,
KWT,SE.TER.ENRR.FE,,,,,,,,,,,,4.03802013397217,5.04325008392334,6.02952003479004,7.72761011123657,7.99799013137817,9.51850032806396,10.536660194397,11.9942903518677,11.3232898712158,11.5456600189209,12.2948799133301,12.7073097229004,14.1589698791504,13.9010601043701,15.3215303421021,16.2363796234131,16.9453792572021,17.5650405883789,18.1943798065186,16.7447700500488,,21.8927803039551,21.1479797363281,22.2743606567383,28.1337108612061,29.5979690551758,28.7182807922363,,29.0053997039795,,27.368049621582,28.4298801422119,28.8520603179932,28.715950012207,,,,,,,,,,73.2873775520301,80.4249421600295,83.8888888888889,77.4231910735153,74.5099989061366,72.0643503604847,73.6753293712972,65.9408689214824,,,
KWT,SE.TER.ENRR.MA,,,,,,,,,,,,3.04676008224487,3.80621004104614,4.069739818573,4.12168979644775,4.03262996673584,5.62880992889404,6.45888996124268,7.58501005172729,6.07742023468018,6.190269947052,6.53829002380371,7.88802003860474,8.52688980102539,9.45913982391357,11.1844501495361,11.8127899169922,12.4431800842285,13.222749710083,12.8977203369141,8.84360980987549,,10.8062896728516,10.4208698272705,13.8888902664185,16.9907493591309,17.0577201843262,14.7584400177002,,12.8824596405029,,11.6747798919678,12.3950595855713,12.3767995834351,12.9033203125,,,,,,,,,,39.8199790720592,40.0131981995292,38.1274538282063,36.1341709670182,33.7462511409571,33.0268358964857,37.4090346863357,39.9190270620082,,,
LAC,SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.367752075195,117.445411682129,116.401641845703,116.192909240723,115.165840148926,115.260398864746,114.596656799316,110.031173706055,113.952621459961,113.529777526855,113.556701660156,112.475479125977,111.543670654297,110.255172729492,111.212310791016,110.325531005859,109.20433807373,108.656143188477,108.182693481445,107.588111877441,107.327186584473,106.388076782227,105.274742126465,105.021293640137,104.517082214355,104.340461730957
LAC,SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.652862548828,115.754936218262,114.868110656738,114.696357727051,113.690086364746,113.705261230469,112.931106567383,108.427017211914,112.208160400391,111.792167663574,111.77416229248,110.732971191406,109.879867553711,108.708297729492,109.664657592773,108.813407897949,107.940826416016,107.542503356934,107.295372009277,106.828582763672,106.593719482422,105.478958129883,104.734558105469,104.849746704102,104.396423339844,104.225051879883
LAC,SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.021942138672,119.076019287109,117.880218505859,117.635261535645,116.58763885498,116.758247375488,116.200202941895,111.575340270996,115.631698608398,115.202140808105,115.271881103516,114.151481628418,113.143249511719,111.741500854492,112.704429626465,111.784339904785,110.419929504395,109.726356506348,109.032440185547,108.315902709961,108.031410217285,107.265350341797,105.794830322266,105.185752868652,104.632858276367,104.451202392578
LAC,SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.7602767944336,79.9674911499023,80.9854431152344,88.0043792724609,85.1512222290039,86.9023895263672,87.0918426513672,85.1911010742188,86.3865737915039,87.5574722290039,88.5657577514648,89.624153137207,90.0862274169922,90.1474227905273,94.8941497802734,95.006706237793,95.2629776000977,96.5217132568359,97.0704727172852,98.0456771850586,97.9452209472656,97.2736892700195,97.3833618164062,96.8845901489258,97.3537902832031,97.849609375
LAC,SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0569381713867,82.2670135498047,83.4100494384766,90.7872619628906,88.2236633300781,89.9176177978516,90.2489166259766,88.4776229858398,89.8340682983398,91.1097717285156,92.0654907226562,92.9224319458008,93.2469711303711,93.0461883544922,97.587532043457,97.7162780761719,97.8051376342773,98.8219528198242,99.1099166870117,100.221862792969,100.379447937012,99.8733215332031,100.721496582031,100.081932067871,100.380447387695,100.766868591309
LAC,SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5127334594727,77.717529296875,78.6147537231445,85.2855606079102,82.1517562866211,83.960319519043,84.0124969482422,81.9870071411133,83.0273513793945,84.0985107421875,85.1604614257812,86.4171600341797,87.0152969360352,87.3327102661133,92.2858200073242,92.3955078125,92.813362121582,94.3048095703125,95.104377746582,95.9469833374023,95.6039962768555,94.7808303833008,94.1904220581055,93.8281707763672,94.4487228393555,95.0497512817383
LAC,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.455680847168,22.7809104919434,24.0530796051025,25.7361106872559,27.2607803344727,28.7352905273438,29.9256992340088,36.9377784729004,33.6932716369629,36.2729682922363,37.243049621582,38.6875381469727,40.2218818664551,41.3904914855957,42.4139709472656,44.145320892334,45.495979309082,47.6427688598633,49.1490287780762,49.9449081420898,51.0327110290527,52.8043212890625,54.614860534668,56.1285705566406,58.5862693786621,56.6634292602539
LAC,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8930206298828,24.4446392059326,25.8667907714844,27.9552898406982,29.7565593719482,31.3449993133545,32.6487998962402,40.6704711914062,37.2084007263184,39.911018371582,41.386848449707,42.9734916687012,44.7460708618164,46.1567611694336,47.3746109008789,49.3772888183594,50.8181610107422,53.3245391845703,55.1335983276367,56.2083702087402,57.6823501586914,60.434928894043,63.3224296569824,65.3075790405273,68.5136566162109,66.2140274047852
LAC,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0159397125244,21.1144008636475,22.2355499267578,23.5132102966309,24.7638702392578,26.1276893615723,27.2079105377197,33.2158508300781,30.1921405792236,32.6553001403809,33.1292915344238,34.4416007995605,35.7504386901855,36.6901817321777,37.5318183898926,39.0010299682617,40.2537117004395,42.0799102783203,43.2915000915527,43.8400001525879,44.542179107666,45.4218215942383,46.1917114257812,47.1926307678223,48.9873390197754,47.4294891357422
LAO,SE.PRM.ENRR,,,,,,,,,,,,57.8983688354492,61.551628112793,61.6483497619629,,,65.9809036254883,99.2658462524414,98.9748687744141,102.653503417969,102.426078796387,103.121681213379,100.618530273438,98.0364990234375,96.5480575561523,96.1734466552734,99.3769836425781,,101.340812683105,,96.6118469238281,95.6576080322266,93.2355194091797,99.0777130126953,102.602249145508,103.864929199219,107.512451171875,108.373001098633,110.004417419434,107.866081237793,105.722198486328,103.310859680176,105.233688354492,107.481590270996,108.649421691895,110.026527404785,110.817306518555,112.471809387207,114.984016418457,117.407089233398,119.705680847168,119.074599302583,118.414315740965,118.408152699995,117.425464096562,114.302879123065,110.502812681423,107.444972491228,104.275413158198,101.978544594664,100.27766790602,99.1101994809825,95.6988495024876,95.0382534939216,93.8514019047136
LAO,SE.PRM.ENRR.FE,,,,,,,,,,,,43.2214889526367,49.3092803955078,50.7894515991211,,,,83.6203231811523,91.3946762084961,91.8906936645508,93.7115707397461,94.7236480712891,92.8053894042969,,82.6078872680664,84.4847717285156,90.5399475097656,,90.4561614990234,,85.2692489624023,84.2863235473633,82.5470733642578,87.5106506347656,90.4946517944336,92.6140670776367,96.0370178222656,97.3858413696289,99.4610595703125,98.7457962036133,96.9384384155273,95.1291885375977,97.1354675292969,99.5939712524414,101.270973205566,102.687828063965,103.699752807617,105.830978393555,108.819381713867,111.849090576172,114.653762817383,114.627985816783,114.430007368075,114.817228979347,114.193502410626,111.54155100435,107.841115942933,105.157874834562,102.032570759679,100.015078651322,98.5599033492181,97.7110569939332,94.666811018632,94.1378932139742,93.0919887138028
LAO,SE.PRM.ENRR.MA,,,,,,,,,,,,72.3118133544922,73.5682601928711,72.30126953125,,,,114.572273254395,106.384750366211,113.164833068848,110.928749084473,111.306350708008,108.225196838379,,110.090873718262,107.519523620605,107.950057983398,,111.895393371582,,107.615821838379,106.69172668457,103.609046936035,110.304611206055,114.352981567383,114.784713745117,118.652702331543,119.040649414062,120.243240356445,116.72566986084,114.255958557129,111.258239746094,113.098609924316,115.140632629395,115.81379699707,117.152656555176,117.730186462402,118.921600341797,120.970077514648,122.802810668945,124.610458374023,123.395647648932,122.284221867771,121.88957895771,120.554757930326,116.976335712283,113.080301788454,109.65905673846,106.445190699471,103.875926634246,101.935308366905,100.458963560919,96.6930019128241,95.9050125823636,94.5820260112515
LAO,SE.SEC.ENRR,,,,,,,,,,,,3.72350001335144,4.26472997665405,4.80334997177124,,,,11.4732904434204,14.7631301879883,17.3690605163574,18.0963897705078,19.2803401947021,,,20.549690246582,21.0549297332764,20.9892292022705,,23.6807994842529,,22.8900299072266,,19.9181404113769,21.6391906738281,23.4398708343506,24.0107097625732,24.1481494903564,25.8993301391602,28.1427497863769,31.144739151001,33.2670707702637,35.1896514892578,37.9458808898926,40.6808013916016,42.5078582763672,42.9863014221191,42.2330513000488,43.0343399047852,44.126880645752,45.6930198669434,47.3594398498535,46.3030907447649,49.0350189208984,52.6759359354755,58.0247383117676,62.2967936554274,64.7630026961054,66.0411073482017,66.1528570578416,64.986385458831,62.4493058083911,59.8530595325837,56.8782044614964,54.4330611689851,51.8523602531839
LAO,SE.SEC.ENRR.FE,,,,,,,,,,,,1.9947999715805,2.46661996841431,3.1483199596405,,,,7.59859991073608,10.2690601348877,12.5903797149658,14.0099496841431,15.081729888916,,,,,17.4301300048828,,19.6478996276856,,18.5669898986816,,15.7756004333496,16.733850479126,18.4106101989746,19.1085300445557,19.2940196990967,20.7420692443848,22.955099105835,25.4991493225098,27.401819229126,29.2967090606689,31.9144496917725,34.5732192993164,36.436149597168,37.047550201416,36.8837394714355,37.8355903625488,39.2269515991211,40.9841690063477,42.871711730957,42.4216904826615,45.525951385498,49.4297722584981,55.2351608276367,59.772232688381,62.2666985609989,63.5469120681911,63.8298251272908,62.7755100424821,60.6465219892194,58.3834691492585,55.9171927545616,53.2568302183413,50.9977217073246
LAO,SE.SEC.ENRR.MA,,,,,,,,,,,,5.4204797744751,6.02861976623535,6.42578983306885,,,,15.2593803405762,19.1510906219482,22.0316505432129,22.0811901092529,23.3716793060303,,,,,24.4455699920654,,27.5910606384277,,27.0760993957519,,23.9271602630615,26.3863506317139,28.3081607818604,28.7574806213379,28.8501396179199,30.8966598510742,33.1702003479004,36.6164817810059,38.9523696899414,40.9036712646484,43.7962913513184,46.6074905395508,48.4029006958008,48.7556610107422,47.4321784973145,48.092529296875,48.9000511169434,50.2837104797363,51.7330894470215,50.0838004970236,52.4522094726562,55.8380599584536,60.740478515625,64.7493745875347,67.1857252494244,68.4634290227306,68.41176561141,67.134747707525,64.1987528077172,61.2779237030297,57.8099246443223,55.5731571165626,52.6802336055729
LAO,SE.TER.ENRR,,,,,,,,,,,,0.1752700060606,0.182760000228882,0.150979995727539,0.326150000095367,0.303110003471375,,,,,0.37024000287056,0.439110010862351,0.876380026340485,1.15067005157471,1.36029994487762,1.42267000675201,1.43428003787994,,1.33229994773865,,1.11591994762421,,,1.31793999671936,1.30735003948212,1.63365995883942,2.36982989311218,2.52199006080627,2.00583004951477,2.30977010726929,2.64691996574402,3.04713988304138,4.05916023254395,4.79725980758667,5.579430103302,7.60128021240234,8.78625965118408,11.2626600265503,13.0783004760742,16.2123508453369,16.6638298034668,17.4954696423161,17.330766926856,18.9224448772621,18.4954952643985,18.1574846273063,17.0880719461771,15.4112577339384,14.4969749098337,13.7404020217342,12.561911777868,12.4396649191011,13.677811550152,14.8841695785522,
LAO,SE.TER.ENRR.FE,,,,,,,,,,,,0.066820003092289,0.0724100023508072,0.0604400001466274,0.131259992718697,0.168249994516373,,,,,0.193629994988441,0.279399991035461,0.568480014801025,0.730989992618561,,0.994419991970062,1.03829002380371,,0.993210017681122,,0.73387998342514,,,0.790210008621216,0.718389987945557,0.945969998836517,1.44766998291016,1.5508199930191,1.21580994129181,1.51186001300812,1.82859003543854,2.26731991767883,2.94503998756409,3.49166011810303,4.30999994277954,6.36629009246826,7.14925003051758,9.50275993347168,11.4731597900391,14.40505027771,14.475640296936,14.8946694010488,15.7861364549263,17.7961753129667,17.853631047193,17.8083221104104,17.1474893352804,15.8843137478738,15.1543085945674,14.6763594753094,13.5463160686123,13.3323283839577,13.8471889323409,12.6891498565674,
LAO,SE.TER.ENRR.MA,,,,,,,,,,,,0.286909997463226,0.29475998878479,0.24185000360012,0.51867002248764,0.435869991779327,,,,,0.541620016098022,0.593959987163544,1.17482995986938,1.55746996402741,,1.83789002895355,1.81823003292084,,1.66103005409241,,1.48618996143341,,,1.82853996753693,1.87672996520996,2.29800009727478,3.26013994216919,3.45925998687744,2.76772999763489,3.07906007766724,3.43586993217468,3.79923009872436,5.13418006896973,6.05785989761353,6.80589008331299,8.79510974884033,10.3705701828003,12.9686098098755,14.6368503570557,17.9707698822021,18.7980308532715,20.035423428615,18.843254754219,20.0273349288083,19.1263068663464,18.5012162681195,17.0296794752275,14.9480502786115,13.8557656502131,12.8285905545158,11.6035761841354,11.5705332050467,13.5127752678245,17.0260696411133,
LBN,SE.PRM.ENRR,,,,,,,,,,,,126.660461425781,,,125.324462890625,,,,104.279426574707,,104.756462097168,108.371627807617,106.117683410645,101.6611328125,,85.3037796020508,,97.9808578491211,,81.5575637817383,,,77.2161636352539,76.5777130126953,78.8943405151367,79.0194091796875,78.5222930908203,80.5919799804688,83.2726364135742,86.5208282470703,85.1220779418945,84.4280319213867,85.5243682861328,86.7726821899414,88.6836776733398,89.1887664794922,88.5270919799805,88.3269729614258,86.235969543457,85.3689270019531,84.7973450726083,84.8372167281463,85.2793225598415,86.8028638212504,78.51893817562,77.1609396441008,76.5474649245479,78.1223765134602,77.5757280340719,77.0927924297378,76.1016961624784,74.7292217654682,76.4541233193651,78.2026874196176,81.7691124093498
LBN,SE.PRM.ENRR.FE,,,,,,,,,,,,118.510131835938,,,121.744903564453,,,,,,,,103.709213256836,98.0789184570312,,81.9643402099609,,,,80.8952407836914,,,76.6648483276367,,78.5200729370117,78.3410186767578,77.8622589111328,79.2517776489258,81.8152236938477,85.0681381225586,83.6240310668945,83.283317565918,84.2273483276367,85.5619888305664,87.3919296264648,87.9400482177734,87.4862899780273,87.149772644043,85.0301666259766,84.3822784423828,83.5128879183011,83.43763935814,83.8630881267455,85.2736430189668,77.1655843724686,75.6717527299176,75.1991862483675,77.0863542700145,76.6086251014167,76.176462490555,75.2020506634499,73.6115653627228,75.5679322152215,77.4259046095317,81.3998178792351
LBN,SE.PRM.ENRR.MA,,,,,,,,,,,,134.315490722656,,,128.71061706543,,,,,,,,108.403709411621,105.063529968262,,88.482421875,,,,82.189323425293,,,77.7424087524414,,79.2516021728516,79.667106628418,79.1525726318359,81.8721008300781,84.6650924682617,87.9092330932617,86.554443359375,85.5229721069336,86.7659378051758,87.9326171875,89.9226226806641,90.3879318237305,89.5281829833984,89.4606628417969,87.3983001708984,86.3207092285156,86.0370439879311,86.1885387969568,86.647141612985,88.2809417811318,79.8285150715913,78.604178067157,77.8440896382746,79.1133850028593,78.4980091300285,77.9658349339403,76.9592526051024,75.7970054782033,77.3015932391643,78.9450187764249,82.1211957920955
LBN,SE.SEC.ENRR,,,,,,,,,,,,40.1970901489258,,40.0932197570801,,,,,53.5510597229004,,54.5889091491699,57.8591499328613,57.8707313537598,,,53.1374397277832,,,,,,,51.5681800842285,,52.1276817321777,54.7568702697754,55.9229698181152,56.7602386474609,62.4550285339355,61.6489181518555,62.5770492553711,60.7058296203613,62.5551910400391,64.8559494018555,66.0179901123047,66.4239807128906,67.2385787963867,68.0434875488281,68.8993988037109,71.0917282104492,70.562435785543,73.8286148513332,72.2122774625477,71.2231189680025,59.2622758017054,58.1075064918095,59.4640916311345,63.1400703776303,64.2435656996928,65.2767643910733,65.89697761206,67.5143617766569,64.5017084327233,62.8279212477627,63.7923011779785
LBN,SE.SEC.ENRR.FE,,,,,,,,,,,,32.8478317260742,,35.3127517700195,,,,,,,,,59.1573295593262,,,52.6753692626953,,,,,,,53.9308891296387,,54.3551483154297,58.3276405334473,59.0603103637695,60.0095481872559,66.0208511352539,65.2065582275391,65.9806900024414,64.3623809814453,66.052490234375,68.1703186035156,69.5652008056641,70.1318969726562,70.9933471679688,72.4031066894531,72.9855270385742,75.2082824707031,74.984394389501,78.0964568809092,76.1323848482182,74.7805921960167,62.1051842337746,60.3778897955521,62.351438954916,66.1201281851679,68.2192125483757,69.5287831759035,70.2938677645431,71.177412177286,68.0329956698082,66.7372772721446,67.5449829101562
LBN,SE.SEC.ENRR.MA,,,,,,,,,,,,47.1290016174316,,44.5916290283203,,,,,,,,,56.6464500427246,,,53.5775299072266,,,,,,,49.3148803710938,,50.0025405883789,51.3495712280273,52.9283714294434,53.6578102111816,59.0493392944336,58.2503318786621,59.3256607055664,57.212760925293,59.2138404846191,61.6885795593262,62.6271705627441,62.8784103393555,63.6470184326172,63.8710098266602,64.9861297607422,67.1461029052734,66.3198302858875,69.7288510019926,68.4406236768956,67.7962692945849,56.5215341680495,55.9171756613946,56.7050075238508,60.329028487858,60.5423747619136,61.3602682375607,61.8743759504754,64.1406015819513,61.222292647866,59.1676543395094,60.2539291381836
LBN,SE.TER.ENRR,,,,,,,,,,,,18.5855503082275,18.0013103485107,,,20.4375495910644,,,,25.9975395202637,27.4139003753662,24.8079891204834,21.5360107421875,22.147310256958,,20.8954391479492,23.3470592498779,24.2220802307129,,,,,23.675479888916,,,,21.6194705963135,,,28.0918598175049,28.1094799041748,31.8084697723389,33.2399406433105,33.0007705688477,34.8977317810059,36.9155197143555,38.105541229248,40.4916915893555,41.7746200561523,41.8963890075684,42.1777031083244,45.5351218323996,44.9326117621184,48.3089213263461,42.9353408813477,39.2905242294107,42.5074771456909,44.1878772500135,47.2296269060678,50.1483937104215,51.5677337643942,56.8657861418168,58.1761149059991,54.4012561547071,
LBN,SE.TER.ENRR.FE,,,,,,,,,,,,8.9002799987793,9.14144992828369,,,,,,,,20.2004795074463,18.230899810791,16.4153900146484,16.7556991577148,,16.4890098571777,,,,,,,23.0771808624268,,,,21.7807502746582,,,28.9260005950928,29.7559299468994,33.7775001525879,36.0026817321777,36.4742698669434,37.3158683776855,39.8582916259766,41.4483299255371,44.7081108093262,46.6957397460938,45.9728393554688,46.2761695308238,49.194798280977,49.8551689551413,53.6362311135502,48.8564987182617,41.060400495244,48.7059189063228,50.4894604066163,54.2066617357206,57.1435211987779,,,,,
LBN,SE.TER.ENRR.MA,,,,,,,,,,,,27.9074192047119,26.4800395965576,,,,,,,,34.3932418823242,31.152229309082,26.4639892578125,27.3816394805908,,25.1931800842285,,,,,,,24.2527809143066,,,,21.4654006958008,,,27.295259475708,26.5363101959229,29.9260406494141,30.5979099273682,29.6784496307373,32.5847816467285,34.1012916564941,34.9087600708008,36.4559898376465,37.0646286010742,37.9946784973145,38.2547323759791,42.0316064199256,40.2189167594689,43.2049523089689,37.2590484619141,37.5924687740063,36.4338666220145,37.9718048246136,40.4086513213706,43.4522485204707,,,,,
LBR,SE.PRM.ENRR,,,,,,,,,,,35.6062698364258,36.4992790222168,37.5202789306641,,,39.4977416992188,36.9558982849121,,45.4183082580566,45.8630409240723,48.7294311523438,,,,40.1734580993652,,,,,,,,,,,,,,71.421028137207,90.1342620849609,108.483879089355,,,,,,89.2062301635742,,88.4250335693359,95.9832763671875,,100.745734764563,,52.1977055032725,92.5530201850852,89.990046454263,83.8891158492465,79.5952338903314,,,72.4228278801865,67.4627150781073,66.5939255094706,,
LBR,SE.PRM.ENRR.FE,,,,,,,,,,,21.3222103118896,22.4309005737305,24.0513706207275,,,26.3927307128906,24.1497097015381,,32.4290809631348,33.653678894043,34.3534812927246,,,,,,,,,,,,,,,,,,55.6934700012207,76.4221572875977,90.9888610839844,,,,,,84.7547988891602,,83.4292907714844,89.7628479003906,,95.264831082505,,49.6743837253885,87.7225731160373,84.5088462417423,82.9953234485294,78.6585427644913,,,71.704031870818,67.2310031773769,67.4161424832332,,
LBR,SE.PRM.ENRR.MA,,,,,,,,,,,50.0911903381348,50.763988494873,51.1753807067871,,,52.7707481384277,49.9206008911133,,58.5515213012695,58.1965217590332,63.2370300292969,,,,,,,,,,,,,,,,,,87.1389465332031,103.837310791016,125.964530944824,,,,,,93.6241607666016,,93.3665618896484,102.126373291016,,106.142272362146,,54.6752772226251,97.2898799313894,95.3585882904103,84.76368805252,80.5111639049018,,,73.1245921490008,67.6888842286766,65.7914975876651,,
LBR,SE.SEC.ENRR,,,,,,,,,,,9.33553028106689,10.1644096374512,11.8115100860596,,,16.1426906585693,14.2733697891235,,20.2940196990967,22.0554599761963,21.9227695465088,,,,,,,,,,,,,,,,,,,29.8772392272949,34.139778137207,,,,,,,,,,,43.64794921875,,,36.7695617675781,36.3728485107422,,,,,37.7416801452637,,,,
LBR,SE.SEC.ENRR.FE,,,,,,,,,,,4.26669979095459,4.58033990859985,5.33709001541138,,,7.97687005996704,6.8368501663208,,11.4469699859619,12.0989198684692,12.2347602844238,,,,,,,,,,,,,,,,,,,23.2667293548584,28.439359664917,,,,,,,,,,,38.8059883117676,,,31.7852096557617,31.3665904998779,,,,,37.0220985412598,,,,
LBR,SE.SEC.ENRR.MA,,,,,,,,,,,14.4776201248169,15.8292503356934,18.3793392181396,,,24.4258499145508,21.8159599304199,,29.2647590637207,32.148250579834,31.7398796081543,,,,,,,,,,,,,,,,,,,36.4919509887695,39.8417587280273,,,,,,,,,,,48.4660911560059,,,41.7034912109375,41.3180885314941,,,,,38.4472198486328,,,,
LBR,SE.TER.ENRR,,,,,,,,,,,0.89860999584198,0.949819982051849,1.06754004955292,1.2668000459671,,1.66963005065918,,,1.69556999206543,2.30364990234375,,,,,,,,2.43640995025635,,,,,,,,,,,,7.76494979858398,18.5271492004394,,,,,,,,,,9.00753004752703,,10.838520055325,,,,,,,,,,,,
LBR,SE.TER.ENRR.FE,,,,,,,,,,,0.385699987411499,0.378910005092621,0.50900000333786,0.611540019512177,,0.738839983940125,,,,1.26715004444122,,,,,,,,1.11715996265411,,,,,,,,,,,,2.96334004402161,13.03125,,,,,,,,,,6.15912230625749,,8.2363200134004,,,,,,,,,,,,
LBR,SE.TER.ENRR.MA,,,,,,,,,,,1.41150999069214,1.52476000785828,1.63499999046326,1.93246996402741,,2.61485004425049,,,,3.35599994659424,,,,,,,,3.77590990066528,,,,,,,,,,,,12.6085300445557,24.0634899139404,,,,,,,,,,11.8634293567598,,13.4546138949287,,,,,,,,,,,,
LBY,SE.PRM.ENRR,,,,,,,,,,,,84.4505767822266,93.9796600341797,101.046516418457,107.927169799805,112.124198913574,114.81819152832,113.507820129395,109.553657531738,114.756523132324,111.632179260254,107.533683776855,,107.960258483887,,,104.366119384766,,,,,,,,,,,,,118.109130859375,,112.976516723633,110.523216247559,108.359649658203,108.333869934082,102.512176513672,106.998237609863,,,,,,,,,,,,,,,,,,
LBY,SE.PRM.ENRR.FE,,,,,,,,,,,,63.461009979248,75.291389465332,86.531982421875,97.2649230957031,103.548606872559,107.559600830078,108.097129821777,104.95272064209,109.903930664062,106.972183227539,103.62866973877,,105.748168945312,,,104.840202331543,,,,,,,,,,,,,117.65274810791,,114.383926391602,110.903663635254,106.831657409668,106.740173339844,101.728118896484,104.356521606445,,,,,,,,,,,,,,,,,,
LBY,SE.PRM.ENRR.MA,,,,,,,,,,,,104.813346862793,112.073127746582,115.090301513672,118.26863861084,120.408500671387,121.833526611328,118.740501403809,114.006759643555,119.457763671875,116.150917053223,111.322677612305,,110.033149719238,,,103.938819885254,,,,,,,,,,,,,118.542098999023,,111.644287109375,110.162948608398,109.808120727539,109.847953796387,103.259262084961,109.522331237793,,,,,,,,,,,,,,,,,,
LBY,SE.SEC.ENRR,,,,,,,,,,,,18.4759197235107,20.0595207214356,24.2455291748047,29.1158199310303,33.1660690307617,40.6473388671875,46.9041290283203,50.4591598510742,55.5514183044434,59.1456604003906,59.5881118774414,,65.4476928710938,,,70.449333190918,,,,,,,,,,,,,,,,110.586441040039,106.755638122559,,93.6851577758789,97.6095123291016,,,,,,,,,,,,,,,,,,
LBY,SE.SEC.ENRR.FE,,,,,,,,,,,,6.86811017990112,8.35330963134766,11.7191495895386,16.2339992523193,20.529670715332,27.7355003356934,34.5118598937988,39.7489395141602,45.5559005737305,49.5725708007812,49.367919921875,,56.7842292785645,,,67.7595596313477,,,,,,,,,,,,,,,,114.308647155762,110.30061340332,,102.042678833008,105.584159851074,,,,,,,,,,,,,,,,,,
LBY,SE.SEC.ENRR.MA,,,,,,,,,,,,29.6096000671387,31.3236999511719,36.3447113037109,41.7123603820801,45.483341217041,53.131591796875,58.7962913513184,60.6746215820312,65.039421081543,68.1906814575195,69.2029571533203,,73.3571166992188,,,72.8544311523438,,,,,,,,,,,,,,,,107.02880859375,103.367561340332,,85.6890487670898,89.9767913818359,,,,,,,,,,,,,,,,,,
LBY,SE.TER.ENRR,,,,,,,,,,,,3.20125007629394,3.65626001358032,4.56131982803345,4.86212015151978,5.49081993103027,5.53093004226685,5.10902976989746,5.23838996887207,4.91189002990723,4.66007995605469,5.62006998062134,6.3732500076294,7.60284996032715,,8.86345958709717,,,,,11.2165002822876,,14.9024696350098,,,,,,,50.3618698120117,46.5393905639648,51.0642204284668,56.240291595459,58.543701171875,,,,,,,,,,,,,,,,,,,,,
LBY,SE.TER.ENRR.FE,,,,,,,,,,,,0.70618999004364,0.874679982662201,1.24059998989105,1.43306005001068,1.79670000076294,2.02785992622375,2.07522988319397,2.06695008277893,2.11596989631653,2.40627002716064,2.9963800907135,3.45413994789123,4.21857023239136,,,,,,,,,14.3870697021484,,,,,,,51.3968391418457,47.4500503540039,53.5710601806641,60.3186683654785,62.3365707397461,,,,,,,,,,,,,,,,,,,,,
